0.0000 1.3568 2.3887
0.0000 1.3962 2.4160
0.0000 1.4358 2.4427
0.0000 1.4660 2.4718
0.0000 1.4964 2.5006
0.0000 1.5364 2.5257
0.0000 1.5294 2.5667
0.0000 1.5228 2.6079
0.0000 1.4791 2.6632
0.0000 1.4455 2.7159
0.0000 1.3845 2.7801
0.0000 1.2965 2.8567
0.0000 0.9781 3.0297
0.0000 0.9299 3.0961
0.0000 0.9652 3.1279
0.0000 1.0006 3.1592
0.0000 1.0363 3.1900
0.0000 1.0721 3.2203
0.0000 1.1081 3.2502
0.0000 1.1444 3.2796
0.0000 1.1808 3.3085
0.0000 1.1816 3.3550
0.0000 1.1652 3.4108
0.0000 1.1141 3.4857
0.0000 1.0639 3.5617
0.0000 0.9972 3.6484
0.0000 0.9404 3.7315
0.0000 0.8934 3.8108
0.0000 -0.4477 4.6478
0.0000 0.0724 4.4076
0.0000 0.2033 4.3924
0.0000 -0.1340 4.6649
0.0000 -0.0188 4.6604
0.0000 0.0790 4.6649
0.0000 0.1765 4.6680
0.0000 0.2819 4.6642
0.0000 0.3703 4.6700
0.0000 0.4666 4.6688
0.0000 0.5544 4.6720
0.0000 0.6418 4.6740
0.0000 0.7289 4.6746
0.0000 0.8156 4.6741
0.0000 0.8860 4.6844
0.0000 0.9641 4.6876
0.0000 1.0420 4.6897
0.0000 1.1195 4.6908
0.0000 1.1890 4.6971
0.0000 1.2660 4.6960
0.0000 1.3349 4.7003
0.0000 1.4112 4.6972
0.0000 1.4796 4.6996
0.0000 1.5477 4.7011
0.0000 1.6156 4.7017
0.0000 1.6758 4.7081
0.0000 1.7358 4.7138
0.0000 1.8029 4.7118
0.0000 1.8624 4.7158
0.0000 1.9360 4.7050
0.0000 2.0020 4.7003
0.0000 2.0538 4.7090
0.0000 2.1123 4.7099
0.0000 2.1706 4.7100
0.0000 2.2219 4.7168
0.0000 2.2797 4.7155
0.0000 2.3306 4.7209
0.0000 2.3880 4.7182
0.0000 2.4450 4.7148
0.0000 2.4954 4.7182
0.0000 2.5455 4.7211
0.0000 2.5955 4.7234
0.0000 2.6452 4.7250
0.0000 2.6948 4.7261
0.0000 2.7442 4.7265
0.0000 2.7934 4.7264
0.0000 2.8423 4.7257
0.0000 2.8911 4.7244
0.0000 2.9337 4.7307
0.0000 2.9821 4.7283
0.0000 3.0302 4.7253
0.0000 3.0725 4.7301
0.0000 3.1146 4.7343
0.0000 3.1622 4.7298
0.0000 3.2040 4.7331
0.0000 3.2457 4.7359
0.0000 3.2874 4.7383
0.0000 3.3288 4.7402
0.0000 3.3702 4.7417
0.0000 3.4164 4.7341
0.0000 3.4475 4.7520
0.0000 3.4934 4.7434
0.0000 3.5341 4.7431
0.0000 3.5700 4.7512
0.0000 3.6105 4.7500
0.0000 3.6509 4.7485
0.0000 3.6865 4.7554
0.0000 3.7266 4.7530
0.0000 3.7665 4.7502
0.0000 3.8062 4.7469
0.0000 3.8416 4.7524
0.0000 3.8769 4.7574
0.0000 3.9122 4.7622
0.0000 3.9553 4.7482
0.0000 3.9904 4.7521
0.0000 4.0216 4.7650
0.0000 4.0603 4.7591
0.0000 4.0952 4.7621
0.0000 4.1335 4.7553
0.0000 4.1682 4.7576
0.0000 4.2029 4.7595
0.0000 4.2407 4.7517
0.0000 4.3008 4.6771
0.0000 4.3657 4.5828
0.0000 4.4045 4.5639
0.0000 4.4488 4.5254
0.0000 4.4809 4.5247
0.0000 4.5129 4.5238
0.0000 4.5421 4.5321
0.0000 4.5714 4.5402
0.0000 4.6033 4.5384
0.0000 4.6351 4.5362
0.0000 4.6667 4.5338
0.0000 4.6960 4.5408
0.0000 4.7276 4.5378
0.0000 4.7569 4.5443
0.0000 4.7802 4.5799
0.0000 4.8059 4.6055
0.0000 4.8358 4.6113
0.0000 4.8410 4.7546
0.0000 4.8722 4.7601
0.0000 4.9050 4.7554
0.0000 4.9362 4.7603
0.0000 4.9675 4.7650
0.0000 5.0001 4.7594
0.0000 5.0326 4.7536
0.0000 5.0638 4.7574
-0.0241 4.6875 4.6256
-0.0241 4.6777 4.6238
-0.0241 4.6777 4.6230
-0.0241 4.6778 4.6223
-0.0241 4.6878 4.6221
-0.0241 4.6879 4.6212
-0.0241 4.6879 4.6203
-0.0241 4.6879 4.6195
-0.0241 4.6880 4.6186
-0.0241 4.6880 4.6177
-0.0241 4.6780 4.6168
-0.0241 4.6780 4.6160
-0.0241 4.6880 4.6151
-0.0241 4.6880 4.6142
-0.0241 4.6880 4.6134
-0.0241 4.6879 4.6125
-0.0241 4.6879 4.6116
-0.0241 4.6879 4.6107
-0.0241 4.6878 4.6099
-0.0241 4.6778 4.6097
-0.0241 4.6777 4.6089
-0.0241 4.6777 4.6081
-0.0241 4.6875 4.6064
-0.0241 4.6676 4.6076
-0.0241 4.6774 4.6058
-0.0241 4.6773 4.6050
-0.0241 4.6772 4.6042
-0.0241 4.6771 4.6035
-0.0241 4.6770 4.6027
-0.0241 4.6769 4.6019
-0.0241 4.6768 4.6011
-0.0241 4.6865 4.5986
-0.0241 4.7158 4.5923
-0.0241 13.2751 2.9257
-0.0241 13.8969 2.7203
-0.0241 14.0072 2.6121
-0.0241 14.0577 2.5148
-0.0241 16.9035 1.7703
-0.0241 13.4945 2.3109
-0.0241 13.6675 1.9247
-0.0241 13.4142 1.9158
-0.0241 12.8944 1.9953
-0.0241 10.4366 2.7145
-0.0241 10.4483 2.6540
-0.0241 10.4026 2.6127
-0.0241 10.2341 2.6155
-0.0241 10.0942 2.6107
-0.0241 10.0391 2.5768
-0.0241 9.9744 2.5472
-0.0241 9.8259 2.5516
-0.0241 9.8540 2.4873
-0.0241 9.6597 2.5141
-0.0241 9.6412 2.4700
-0.0241 9.4572 2.4977
-0.0241 9.4294 2.4594
-0.0241 9.4468 2.4006
-0.0241 9.4726 2.3372
-0.0241 9.4796 2.2817
-0.0241 9.4860 2.2260
-0.0241 9.4828 2.1744
-0.0241 9.6752 2.0228
-0.0241 9.8829 1.8584
-0.0241 9.7086 1.8921
-0.0241 9.6846 1.8475
-0.0241 9.6515 1.8080
-0.0241 9.4789 1.8477
-0.0241 9.4719 1.7951
-0.0241 9.4901 1.7272
-0.0241 9.4905 1.6691
-0.0241 9.4901 1.6107
-0.0241 9.4892 1.5522
-0.0241 9.6646 1.3805
-0.0241 9.8626 1.1893
-0.0241 9.7658 1.1875
-0.0241 9.6777 1.1816
-0.0241 9.5981 1.1713
-0.0241 9.5023 1.1736
-0.0241 9.4151 1.1715
-0.0241 9.3282 1.1707
-0.0241 9.2497 1.1652
-0.0241 9.1636 1.1668
-0.0241 9.0936 1.1574
-0.0241 9.0081 1.1613
-0.0241 8.9308 1.1603
-0.0241 8.8539 1.1603
-0.0241 8.7850 1.1550
-0.0241 8.7087 1.1571
-0.0241 8.6479 1.1472
-0.0241 8.5798 1.1447
-0.0241 8.5119 1.1432
-0.0241 8.4443 1.1425
-0.0241 8.3843 1.1360
-0.0241 8.3173 1.1371
-0.0241 8.2360 1.1529
-0.0241 8.1769 1.1490
-0.0241 8.1180 1.1459
-0.0241 8.0593 1.1435
-0.0241 7.9938 1.1490
-0.0241 7.9426 1.1410
-0.0241 7.8846 1.1409
-0.0241 7.8337 1.1342
-0.0241 7.7762 1.1355
-0.0241 7.7189 1.1375
-0.0241 7.6686 1.1328
-0.0241 7.6118 1.1362
-0.0241 7.5683 1.1252
-0.0241 7.5121 1.1300
-0.0241 7.4624 1.1277
-0.0241 7.4130 1.1261
-0.0241 7.3576 1.1329
-0.0241 7.3147 1.1246
-0.0241 7.2720 1.1168
-0.0241 7.2173 1.1255
-0.0241 7.1748 1.1188
-0.0241 7.1266 1.1206
-0.0241 7.0844 1.1149
-0.0241 7.0365 1.1178
-0.0241 6.9946 1.1130
-0.0241 6.9472 1.1170
-0.0241 6.9110 1.1049
-0.0241 6.8640 1.1099
-0.0241 6.8172 1.1155
-0.0241 6.7812 1.1047
-0.0241 6.7348 1.1113
-0.0241 6.6939 1.1098
-0.0241 6.6530 1.1088
-0.0241 6.6124 1.1082
-0.0241 6.5768 1.0994
-0.0241 6.4539 1.2484
-0.0241 6.3672 1.3377
-0.0241 6.3338 1.3311
-0.0241 6.2959 1.3338
-0.0241 6.2626 1.3279
-0.0241 6.2294 1.3223
-0.0241 6.1918 1.3261
-0.0241 6.1631 1.3123
-0.0241 6.1300 1.3077
-0.0241 6.0969 1.3035
-0.0241 6.0598 1.3087
-0.0241 6.0269 1.3052
-0.0241 5.9940 1.3019
-0.0241 5.9612 1.2990
-0.0241 5.9285 1.2964
-0.0241 5.8995 1.2849
-0.0241 5.8704 1.2736
-0.0241 5.8341 1.2812
-0.0241 5.8050 1.2705
-0.0241 5.8058 1.1751
-0.0241 5.7985 1.0985
-0.0241 5.7646 1.0975
-0.0241 5.7307 1.0969
-0.0241 5.6970 1.0966
-0.0241 5.6575 1.1157
-0.0241 5.5843 1.2504
-0.0241 5.5466 1.2706
-0.0241 5.5414 1.1757
-0.0241 5.5243 1.1192
-0.0241 5.4862 1.1402
-0.0241 5.9310 -1.4470
-0.0241 5.9321 -1.7129
-0.0241 5.9365 -2.0183
-0.0241 5.9548 -2.4225
-0.0241 5.9516 -2.7488
-0.0241 6.0851 -3.8832
-0.0241 6.0092 -3.8860
-0.0241 5.9349 -3.8981
-0.0241 5.8709 -3.9788
-0.0241 5.8779 -4.5739
-0.0241 5.7976 -4.5848
-0.0241 5.7161 -4.5851
-0.0241 5.6369 -4.6045
-0.0241 5.5564 -4.6133
-0.0241 5.4748 -4.6115
-0.0241 5.3934 -4.6089
-0.0241 5.3129 -4.6156
-0.0241 5.2323 -4.6216
-0.0241 5.1511 -4.6168
-0.0241 5.0694 -4.6014
-0.0241 4.9890 -4.6053
-0.0241 4.9085 -4.6084
-0.0241 4.8280 -4.6109
-0.0241 4.7474 -4.6126
-0.0241 4.6669 -4.6137
-0.0241 4.5864 -4.6140
-0.0241 4.5061 -4.5836
-0.0241 4.4260 -4.5726
-0.0241 4.3466 -4.5408
-0.0241 4.1078 -9.0656
-0.0241 3.6569 -16.6236
-0.0241 3.4789 -16.4749
-0.0241 3.3041 -16.3147
-0.0241 4.1894 -1.0700
-0.0241 3.1796 -13.2385
-0.0241 4.1138 -0.7933
-0.0241 3.9869 -1.6151
-0.0241 2.7085 -13.2353
-0.0241 3.8510 -1.8421
-0.0241 3.7971 -1.8156
-0.0241 2.5843 -10.5825
-0.0241 3.7519 -1.3255
-0.0241 2.5902 -8.7354
-0.0241 3.7063 -0.9445
-0.0241 3.6958 -0.7098
-0.0241 3.6598 -0.6427
-0.0241 3.6139 -0.6344
-0.0241 3.5682 -0.6257
-0.0241 3.6242 -0.1169
-0.0241 3.6058 -0.0007
-0.0241 3.5721 0.0374
-0.0241 3.5367 0.0659
-0.0241 3.4993 0.0849
-0.0241 3.4647 0.1140
-0.0241 3.4279 0.1337
-0.0241 3.3915 0.1536
-0.0241 3.3552 0.1739
-0.0241 3.3165 0.1848
-0.0241 3.2722 0.1769
-0.0241 3.2072 0.1025
-0.0241 2.9332 -0.6292
-0.0241 2.8566 -0.7096
-0.0241 2.7467 -0.8840
-0.0241 1.3111 -4.8953
-0.0241 1.2182 -4.8947
-0.0241 1.1217 -4.9025
-0.0241 4.5460 4.5036
-0.0241 4.5521 4.5226
-0.0241 4.5587 4.5416
-0.0241 4.5580 4.5418
-0.0241 4.5574 4.5421
-0.0241 4.5567 4.5424
-0.0241 4.5561 4.5426
-0.0241 4.5554 4.5429
-0.0241 4.5548 4.5432
-0.0241 4.5584 4.5526
-0.0241 4.5579 4.5528
-0.0241 4.5573 4.5531
-0.0241 4.5523 4.5444
-0.0241 4.5562 4.5536
-0.0241 4.5510 4.5450
-0.0241 4.5504 4.5454
-0.0241 4.5546 4.5545
-0.0241 4.5492 4.5460
-0.0241 4.5486 4.5464
-0.0241 4.5480 4.5467
-0.0241 4.5474 4.5471
-0.0241 4.5468 4.5474
-0.0241 4.5462 4.5478
-0.0241 4.5403 4.5397
-0.0241 4.5396 4.5401
-0.0241 4.5499 4.5573
-0.0241 4.5383 4.5410
-0.0241 4.5433 4.5497
-0.0241 4.5427 4.5501
-0.0241 4.5421 4.5505
-0.0241 4.5357 4.5427
-0.0241 4.5351 4.5432
-0.0241 4.5285 4.5356
-0.0241 4.5338 4.5441
-0.0241 4.5332 4.5446
-0.0241 4.5326 4.5451
-0.0241 4.5320 4.5456
-0.0241 4.5313 4.5461
-0.0241 4.5371 4.5543
-0.0241 4.5301 4.5471
-0.0241 4.5295 4.5476
-0.0241 4.5289 4.5481
-0.0241 4.5284 4.5486
-0.0241 4.5278 4.5491
-0.0241 4.5272 4.5497
-0.0241 4.5266 4.5502
-0.0241 4.5260 4.5507
-0.0241 4.5255 4.5513
-0.0241 4.5249 4.5518
-0.0241 4.5243 4.5524
-0.0241 4.5238 4.5529
-0.0241 4.5304 4.5604
-0.0241 4.5227 4.5541
-0.0241 4.5222 4.5546
-0.0241 4.5216 4.5552
-0.0241 4.5211 4.5558
-0.0241 4.5131 4.5498
-0.0241 4.5201 4.5570
-0.0241 4.5196 4.5576
-0.0241 4.5190 4.5582
-0.0241 4.5185 4.5588
-0.0241 4.5258 4.5657
-0.0241 4.5254 4.5662
-0.0241 4.5171 4.5606
-0.0241 4.5166 4.5612
-0.0241 4.5161 4.5618
-0.0241 4.5237 4.5684
-0.0241 4.5152 4.5631
-0.0241 4.5147 4.5637
-0.0241 4.5225 4.5701
-0.0241 4.5138 4.5650
-0.0241 4.5134 4.5657
-0.0241 4.5213 4.5719
-0.0241 4.5125 4.5670
-0.0241 4.5037 4.5623
-0.0241 4.4947 4.5577
-0.0241 4.4857 4.5533
-0.0241 4.4423 4.5285
-0.0241 1.4083 2.7437
-0.0241 1.3834 2.7666
-0.0241 1.3674 2.7946
-0.0241 1.3516 2.8228
-0.0241 1.3273 2.8463
-0.0241 1.3120 2.8748
-0.0241 1.2880 2.8989
-0.0241 0.9613 2.7689
-0.0241 0.5873 2.6222
-0.0241 0.5611 2.6528
-0.0241 -1.7396 1.5992
-0.0241 -2.2461 1.4306
-0.0241 -2.2190 1.5153
-0.0241 0.6320 2.8555
-0.0241 0.7269 2.9379
-0.0241 0.7952 3.0068
-0.0241 0.8922 3.0859
-0.0241 0.9717 3.1557
-0.0241 1.0708 3.2312
-0.0241 1.1429 3.2942
-0.0241 1.1783 3.3418
-0.0241 1.1861 3.3785
-0.0241 1.1660 3.4049
-0.0241 1.1461 3.4315
-0.0241 1.1359 3.4616
-0.0241 1.1165 3.4887
-0.0241 1.0972 3.5160
-0.0241 1.0877 3.5465
-0.0241 1.0690 3.5743
-0.0241 1.0504 3.6023
-0.0241 1.0320 3.6305
-0.0241 1.0043 3.6564
-0.0241 0.9863 3.6852
-0.0241 0.9686 3.7142
-0.0241 0.9512 3.7435
-0.0241 0.9340 3.7731
-0.0241 0.8877 3.7963
-0.0241 0.8611 3.8245
-0.0241 0.8348 3.8531
-0.0241 -0.1927 3.6876
-0.0241 -0.2301 3.7239
-0.0241 -0.2476 3.7642
-0.0241 0.4652 3.9268
-0.0241 0.3211 3.9409
-0.0241 -0.3374 3.8807
-0.0241 -0.3734 3.9196
-0.0241 -0.4090 3.9590
-0.0241 -0.4344 4.0002
-0.0241 -0.4793 4.0395
-0.0241 -0.5040 4.0817
-0.0241 -0.2398 4.1520
-0.0224 1.9088 -5.1310
-0.0224 1.9051 -4.9381
-0.0224 0.7258 1.7185
-0.0224 0.8091 1.7841
-0.0224 0.8934 1.8490
-0.0224 0.9480 2.1109
-0.0224 0.9823 2.5409
-0.0224 1.1072 2.3667
-0.0224 1.2162 2.2905
-0.0224 1.3095 2.3323
-0.0224 1.4000 2.4031
-0.0224 1.4917 2.4733
-0.0224 2.0366 -2.2963
-0.0224 2.0571 -1.8628
-0.0224 2.0965 -1.5787
-0.0224 1.7386 4.7017
-0.0224 2.2854 -2.6484
-0.0224 2.3401 -2.6655
-0.0224 2.3948 -2.6931
-0.0224 2.4488 -2.7111
-0.0224 2.5014 -2.6897
-0.0224 2.5543 -2.6587
-0.0224 2.6070 -2.5081
-0.0224 2.6616 -2.6180
-0.0224 2.7129 -2.8384
-0.0224 2.7643 -2.8692
-0.0224 2.8155 -2.8905
-0.0224 2.8670 -2.8922
-0.0224 2.9195 -2.8744
-0.0224 2.9728 -2.8471
-0.0224 3.0503 -2.4510
-0.0224 3.1209 -2.2453
-0.0224 3.1968 -2.0205
-0.0224 3.2469 -2.1252
-0.0224 3.3584 -1.5933
-0.0224 3.4266 -1.5501
-0.0224 3.5026 -1.4480
-0.0224 3.4246 -2.5869
-0.0224 3.6547 -1.2857
-0.0224 3.6052 -2.0966
-0.0224 3.6321 -2.3128
-0.0224 3.8383 -1.3937
-0.0224 3.8324 -1.8184
-0.0224 3.9762 -1.3665
-0.0224 4.0077 -1.5553
-0.0224 4.1541 -1.1456
-0.0224 5.4458 4.7759
-0.0224 5.5684 4.7704
-0.0224 5.6932 4.7737
-0.0224 5.8207 4.7855
-0.0224 5.9462 4.7864
-0.0224 6.0719 4.7862
-0.0224 6.1979 4.7848
-0.0224 6.3268 4.7918
-0.0224 5.4301 1.1388
-0.0224 5.5167 1.1141
-0.0224 5.5601 0.9450
-0.0224 5.7011 1.1007
-0.0224 5.6392 0.0698
-0.0224 5.8204 0.0916
-0.0224 5.8910 0.0447
-0.0224 5.8551 -0.2834
-0.0224 5.8968 -0.3956
-0.0224 4.3310 -4.5508
-0.0224 4.3378 -4.6397
-0.0224 4.3432 -4.7285
-0.0224 4.3550 -4.7986
-0.0224 4.3578 -4.8870
-0.0224 4.3632 -4.9660
-0.0224 4.3632 -5.0538
-0.0224 4.3618 -5.1414
-0.0224 4.3633 -5.2196
-0.0224 4.3724 -5.2796
-0.0224 4.3806 -5.3395
-0.0224 4.4153 -5.3459
-0.0224 4.4546 -5.3438
-0.0224 4.4941 -5.3421
-0.0224 4.5338 -5.3408
-0.0224 4.5737 -5.3400
-0.0224 4.6137 -5.3396
-0.0224 4.6488 -5.3482
-0.0224 4.6890 -5.3487
-0.0224 4.7346 -5.3410
-0.0224 4.7752 -5.3423
-0.0224 4.8212 -5.3356
-0.0224 4.8567 -5.3464
-0.0224 4.8977 -5.3491
-0.0224 4.8668 -5.4604
-0.0224 4.7498 -5.6951
-0.0224 4.7597 -5.7382
-0.0224 4.7576 -5.7977
-0.0224 4.7545 -5.8569
-0.0224 4.7683 -5.8916
-0.0224 4.7995 -5.9022
-0.0224 4.8308 -5.9131
-0.0224 4.8803 -5.9007
-0.0224 4.9240 -5.8967
-0.0224 4.9618 -5.9011
-0.0224 5.0122 -5.8904
-0.0224 5.4907 -5.3646
-0.0224 5.5592 -5.3437
-0.0224 5.6088 -5.3466
-0.0224 5.6520 -5.3575
-0.0224 5.6486 -5.4212
-0.0224 5.6444 -5.4846
-0.0224 5.6529 -5.5330
-0.0224 5.6471 -5.5959
-0.0224 5.6473 -5.6511
-0.0224 5.6468 -5.7062
-0.0224 5.6525 -5.7538
-0.0224 5.6435 -5.8154
-0.0224 5.6480 -5.8627
-0.0224 5.6519 -5.9098
-0.0224 5.6551 -5.9567
-0.0224 5.6431 -6.0171
-0.0224 5.6451 -6.0636
-0.0224 5.6614 -6.0966
-0.0224 5.6548 -6.1494
-0.0224 5.6551 -6.1954
-0.0224 5.6549 -6.2412
-0.0224 5.6464 -6.2932
-0.0224 5.6526 -6.3322
-0.0224 5.6507 -6.3773
-0.0224 5.6481 -6.4223
-0.0224 5.6530 -6.4609
-0.0224 5.6573 -6.4993
-0.0224 5.6613 -6.5377
-0.0224 5.6648 -6.5760
-0.0224 5.6597 -6.6200
-0.0224 5.6542 -6.6637
-0.0224 5.6562 -6.7015
-0.0224 5.6744 -6.7279
-0.0224 5.6675 -6.7711
-0.0224 5.6683 -6.8086
-0.0224 5.6604 -6.8513
-0.0224 5.6603 -6.8884
-0.0224 5.6769 -6.9148
-0.0224 5.6676 -6.9569
-0.0224 5.6664 -6.9936
-0.0224 5.6734 -7.0251
-0.0224 5.6714 -7.0616
-0.0224 5.6690 -7.0979
-0.0224 5.6749 -7.1291
-0.0224 5.6718 -7.1652
-0.0224 5.6682 -7.2010
-0.0224 5.6732 -7.2320
-0.0224 5.6778 -7.2630
-0.0224 5.6731 -7.2984
-0.0224 5.6771 -7.3293
-0.0224 5.6808 -7.3601
-0.0224 5.6932 -7.3866
-0.0224 5.6781 -7.4257
-0.0224 5.6808 -7.4562
-0.0224 5.6832 -7.4868
-0.0224 5.6853 -7.5172
-0.0224 5.6871 -7.5476
-0.0224 5.6886 -7.5779
