110.8185,1008,-0.7661,-1.4342,-0.0140,-0.1035
110.8452,1008,-0.7633,-1.4238,-0.0136,-0.0422
110.8718,1008,-0.7508,-1.4118,-0.0137,-0.0413
110.8985,1008,-0.7391,-1.4059,0.0047,-0.0323
110.9252,1008,-0.7321,-1.3998,0.0060,-0.0266
110.9519,1008,-0.7248,-1.3961,0.0076,-0.0179
110.9786,1008,-0.7201,-1.3958,0.0085,-0.0150
111.0052,1008,-0.7183,-1.3956,0.0091,-0.0139
111.0319,1008,-0.7173,-1.3959,0.0093,-0.0141
111.0586,1008,-0.7142,-1.3989,0.0094,-0.0196
111.0853,1008,-0.7183,-1.3964,0.0100,-0.0143
111.1120,1008,-0.7218,-1.3954,0.0104,-0.0116
111.1386,1008,-0.7244,-1.3974,0.0106,-0.0170
111.1653,1008,-0.7245,-1.4034,0.0131,-0.0266
111.1920,1008,-0.7243,-1.4089,0.0154,-0.0343
111.2187,1008,-0.7241,-1.4145,0.0179,-0.0445
111.2454,1008,-0.7244,-1.4194,0.0204,-0.0534
111.2721,1008,-0.7258,-1.4246,0.0226,-0.0631
111.2987,1008,-0.7270,-1.4289,0.0247,-0.0716
111.3254,1008,-0.7285,-1.4331,0.0265,-0.0797
111.3521,1008,-0.7292,-1.4374,0.0281,-0.0878
111.3787,1008,-0.7329,-1.4338,-0.0148,-0.0376
111.4054,1008,-0.7368,-1.4292,-0.0164,-0.0365
111.4321,1008,-0.7368,-1.4256,-0.0196,-0.0350
111.4588,1008,-0.7385,-1.4215,-0.0192,-0.0307
111.4855,1008,-0.7390,-1.4185,-0.0189,-0.0267
111.5121,1008,-0.7398,-1.4157,-0.0186,-0.0222
111.5388,1008,-0.7370,-1.4188,-0.0166,-0.0266
111.5655,1008,-0.7378,-1.4193,-0.0166,-0.0264
111.5922,1008,-0.7381,-1.4194,-0.0166,-0.0253
111.6188,1008,-0.7384,-1.4196,-0.0167,-0.0241
111.6455,1008,-0.7394,-1.4192,-0.0167,-0.0211
111.6722,1008,-0.7402,-1.4180,-0.0164,-0.0158
111.6989,1008,-0.7411,-1.4170,-0.0162,-0.0111
111.7255,1008,-0.7417,-1.4154,-0.0159,-0.0047
111.7522,1008,-0.7406,-1.4147,-0.0157,-0.0022
111.7789,1008,-0.7419,-1.4129,-0.0155,0.0043
111.8056,1008,-0.7424,-1.4114,-0.0153,0.0097
111.8323,1008,-0.7427,-1.4105,-0.0152,0.0124
111.8589,1008,-0.7427,-1.4099,-0.0151,0.0140
111.8856,1008,-0.7436,-1.4089,-0.0151,0.0171
111.9123,1008,-0.7444,-1.4080,-0.0150,0.0193
111.9390,1008,-0.7445,-1.4072,-0.0150,0.0213
111.9656,1008,-0.7439,-1.4075,-0.0151,0.0193
111.9923,1008,-0.7452,-1.4067,-0.0151,0.0207
112.0190,1008,-0.7463,-1.4062,-0.0151,0.0213
112.0457,1008,-0.7472,-1.4057,-0.0151,0.0216
112.0723,1008,-0.7480,-1.4052,-0.0151,0.0220
112.0990,1008,-0.7491,-1.4045,-0.0151,0.0227
112.1257,1008,-0.7502,-1.4041,-0.0151,0.0225
112.1524,1008,-0.7506,-1.4034,-0.0151,0.0234
112.1790,1008,-0.7530,-1.3987,-0.0119,0.0350
112.2057,1008,-0.7541,-1.3942,-0.0089,0.0456
112.2324,1008,-0.7555,-1.3900,-0.0063,0.0554
112.2591,1008,-0.7567,-1.3862,-0.0045,0.0634
112.2858,1008,-0.7573,-1.3829,-0.0030,0.0693
112.3124,1008,-0.7565,-1.3783,0.0061,0.0406
112.3391,1008,-0.7561,-1.3751,0.0041,0.0449
112.3658,1008,-0.7571,-1.3733,0.0015,0.0450
112.3925,1008,-0.7563,-1.3702,0.0069,0.0424
112.4191,1008,-0.7581,-1.3687,0.0036,0.0427
112.4458,1008,-0.7577,-1.3663,0.0067,0.0414
112.4725,1008,-0.7588,-1.3653,0.0042,0.0416
112.4992,1008,-0.7598,-1.3645,0.0049,0.0442
112.5259,1008,-0.7592,-1.3627,0.0068,0.0404
112.5525,1008,-0.7599,-1.3618,0.0045,0.0406
112.5792,1008,-0.7610,-1.3604,0.0054,0.0445
112.6059,1008,-0.7613,-1.3589,0.0066,0.0488
112.6326,1008,-0.7615,-1.3572,0.0078,0.0535
112.6592,1008,-0.7613,-1.3596,0.0086,0.0497
112.6859,1008,-0.7620,-1.3579,0.0096,0.0535
112.7126,1008,-0.7624,-1.3561,0.0105,0.0575
112.7393,1008,-0.7628,-1.3543,0.0114,0.0609
112.7660,1008,-0.7641,-1.3524,0.0121,0.0642
112.7926,1008,-0.7647,-1.3508,0.0126,0.0665
112.8193,1008,-0.7646,-1.3493,0.0130,0.0683
112.8460,1008,-0.7642,-1.3489,0.0081,0.0658
112.8727,1008,-0.7646,-1.3488,0.0058,0.0669
112.8993,1008,-0.7646,-1.3517,0.0037,0.0679
112.9260,1008,-0.7652,-1.3498,0.0037,0.0682
112.9527,1008,-0.7664,-1.3486,0.0034,0.0668
112.9794,1008,-0.7668,-1.3514,0.0054,0.0585
113.0061,1008,-0.7665,-1.3539,0.0071,0.0507
113.0327,1008,-0.7661,-1.3590,-0.0124,0.0569
113.0594,1008,-0.7670,-1.3612,-0.0146,0.0574
113.0861,1008,-0.7684,-1.3630,-0.0143,0.0489
113.1128,1008,-0.7689,-1.3673,-0.0296,0.0467
113.1395,1008,-0.7692,-1.3686,-0.0306,0.0469
113.1661,1008,-0.7712,-1.3695,-0.0305,0.0397
113.1928,1008,-0.7719,-1.3707,-0.0307,0.0312
113.2195,1008,-0.7726,-1.3747,-0.0409,0.0196
113.2462,1008,-0.7732,-1.3787,-0.0416,0.0148
113.2729,1008,-0.7739,-1.3794,-0.0423,0.0148
113.2995,1008,-0.7740,-1.3801,-0.0428,0.0076
113.3262,1008,-0.7748,-1.3810,-0.0434,-0.0010
113.3529,1008,-0.7754,-1.3821,-0.0439,-0.0099
113.3796,1008,-0.7758,-1.3857,-0.0457,-0.0205
113.4063,1008,-0.7757,-1.3886,-0.0429,-0.0258
113.4329,1008,-0.7762,-1.3892,-0.0429,-0.0258
113.4596,1008,-0.7772,-1.3895,-0.0430,-0.0307
113.4863,1008,-0.7781,-1.3900,-0.0432,-0.0363
113.5130,1008,-0.7788,-1.3904,-0.0432,-0.0409
113.5396,1008,-0.7801,-1.3943,-0.0512,-0.0445
113.5663,1008,-0.7803,-1.3946,-0.0501,-0.0447
113.5930,1008,-0.7817,-1.3948,-0.0502,-0.0478
113.6197,1008,-0.7828,-1.3951,-0.0503,-0.0512
113.6463,1008,-0.7834,-1.3981,-0.0489,-0.0467
113.6730,1008,-0.7838,-1.3982,-0.0479,-0.0467
113.6997,1008,-0.7847,-1.3981,-0.0480,-0.0487
113.7264,1008,-0.7861,-1.3982,-0.0481,-0.0506
113.7530,1008,-0.7872,-1.3982,-0.0481,-0.0517
113.7797,1008,-0.7883,-1.3984,-0.0482,-0.0528
113.8064,1008,-0.7898,-1.3984,-0.0482,-0.0532
113.8331,1008,-0.7916,-1.3984,-0.0482,-0.0530
113.8597,1008,-0.7944,-1.3984,-0.0482,-0.0526
113.8864,1008,-0.7943,-1.3996,-0.0484,-0.0545
113.9131,1008,-0.7959,-1.3958,-0.0438,-0.0619
113.9398,1008,-0.7973,-1.3956,-0.0402,-0.0770
113.9665,1008,-0.8013,-1.3986,-0.0485,-0.0771
113.9931,1008,-0.8056,-1.4015,-0.0572,-0.1005
114.0198,1008,-0.8071,-1.4047,-0.0661,-0.1213
114.0465,1008,-0.8086,-1.4079,-0.0660,-0.1205
114.0732,1008,-0.8115,-1.4111,-0.0665,-0.1201
114.0999,1008,-0.8147,-1.4142,-0.0675,-0.1195
114.1265,1008,-0.8183,-1.4172,-0.0689,-0.1187
114.1532,1008,-0.8220,-1.4200,-0.0702,-0.1175
114.1799,1008,-0.8252,-1.4224,-0.0714,-0.1152
114.2065,1008,-0.8287,-1.4246,-0.0731,-0.1128
114.2332,1008,-0.8316,-1.4269,-0.0726,-0.1103
114.2599,1008,-0.8344,-1.4285,-0.0720,-0.1061
114.2866,1008,-0.8361,-1.4295,-0.0723,-0.1003
114.3132,1008,-0.8350,-1.4315,-0.0715,-0.0963
114.3399,1008,-0.8341,-1.4343,-0.0710,-0.0945
114.3666,1008,-0.8338,-1.4373,-0.0709,-0.0940
114.3933,1008,-0.8392,-1.4381,-0.0694,-0.0895
114.4200,1008,-0.8398,-1.4411,-0.0696,-0.0899
114.4466,1008,-0.8447,-1.4422,-0.0684,-0.0867
114.4733,1008,-0.8453,-1.4446,-0.0680,-0.0854
114.5000,1008,-0.8464,-1.4475,-0.0683,-0.0862
114.5267,1008,-0.8474,-1.4501,-0.0683,-0.0860
114.5534,1008,-0.8534,-1.4498,-0.0662,-0.0811
114.5800,1008,-0.8478,-1.4579,-0.0633,-0.0931
114.6067,1008,-0.8495,-1.4593,-0.0620,-0.0896
114.6334,1008,-0.8501,-1.4601,-0.0598,-0.0839
114.6601,1008,-0.8475,-1.4669,-0.0574,-0.0940
114.6868,1008,-0.8467,-1.4672,-0.0469,-0.0971
114.7134,1008,-0.8467,-1.4669,-0.0436,-0.0902
114.7401,1008,-0.8472,-1.4658,-0.0428,-0.0877
114.7668,1008,-0.8483,-1.4645,-0.0416,-0.0838
114.7934,1008,-0.8493,-1.4633,-0.0403,-0.0793
114.8201,1008,-0.8499,-1.4622,-0.0387,-0.0747
114.8468,1008,-0.8494,-1.4625,-0.0347,-0.0884
114.8735,1008,-0.8605,-1.4779,-0.0317,-0.1014
114.9002,1008,-0.8715,-1.4923,-0.0326,-0.1012
114.9268,1008,-0.8689,-1.4878,-0.0393,-0.0748
114.9535,1008,-0.8670,-1.4819,0.0457,-0.0492
114.9802,1008,-0.8642,-1.4767,0.0461,-0.0505
115.0069,1008,-0.8622,-1.4721,0.0541,-0.0317
115.0335,1008,-0.8623,-1.4664,0.0621,-0.0121
115.0602,1008,-0.8627,-1.4613,0.0687,0.0049
115.0869,1008,-0.8602,-1.4570,0.0760,0.0232
115.1136,1008,-0.8598,-1.4520,0.0820,0.0394
115.1403,1008,-0.8593,-1.4472,0.0883,0.0536
115.1669,1008,-0.8593,-1.4430,0.0934,0.0645
115.1936,1008,-0.8589,-1.4384,0.0977,0.0770
115.2203,1008,-0.8590,-1.4340,0.1013,0.0876
115.2470,1008,-0.8575,-1.4302,0.1004,0.0850
115.2736,1008,-0.8562,-1.4270,0.0996,0.0822
115.3003,1008,-0.8576,-1.4237,0.0988,0.0783
115.3270,1008,-0.8563,-1.4214,0.0979,0.0738
115.3537,1008,-0.8552,-1.4196,0.0962,0.0689
115.3804,1008,-0.8538,-1.4178,0.0942,0.0645
115.4070,1008,-0.8536,-1.4162,0.0930,0.0595
115.4337,1008,-0.8520,-1.4148,0.0917,0.0550
115.4604,1008,-0.8513,-1.4139,0.0873,0.0492
115.4871,1008,-0.8504,-1.4130,0.0828,0.0444
115.5138,1008,-0.8476,-1.4134,0.0802,0.0374
115.5404,1008,-0.8473,-1.4128,0.0786,0.0320
115.5671,1008,-0.8445,-1.4136,0.0761,0.0250
115.5938,1008,-0.8424,-1.4149,0.0730,0.0169
115.6205,1008,-0.8404,-1.4166,0.0694,0.0078
115.6471,1008,-0.8357,-1.4205,0.0758,0.0036
115.6738,1008,-0.8321,-1.4245,0.0762,0.0002
115.7005,1008,-0.8325,-1.4271,0.0731,-0.0028
115.7272,1008,-0.8328,-1.4295,0.0730,-0.0030
115.7539,1008,-0.8346,-1.4318,0.0717,-0.0062
115.7805,1008,-0.8418,-1.4315,0.0704,-0.0095
115.8072,1008,-0.8476,-1.4310,0.0600,-0.0073
115.8339,1008,-0.8538,-1.4307,0.0475,-0.0063
115.8606,1008,-0.8590,-1.4301,0.0352,-0.0038
115.8872,1008,-0.8651,-1.4300,0.0209,-0.0036
115.9139,1008,-0.8695,-1.4294,0.0093,-0.0007
115.9406,1008,-0.8744,-1.4289,-0.0042,0.0012
115.9673,1008,-0.8830,-1.4289,-0.0306,-0.0001
115.9939,1008,-0.8965,-1.4288,-0.0739,-0.0013
116.0206,1008,-0.9135,-1.4276,-0.1229,0.0028
116.0473,1008,-0.9318,-1.4268,-0.1656,0.0055
116.0740,1008,-0.9481,-1.4256,-0.1635,0.0068
116.1006,1008,-0.9623,-1.4245,-0.1571,0.0056
116.1273,1008,-0.9745,-1.4235,-0.1496,0.0043
116.1540,1008,-0.9832,-1.4218,-0.1349,0.0016
116.1807,1008,-0.9904,-1.4203,-0.1205,-0.0009
116.2073,1008,-0.9970,-1.4224,-0.1074,-0.0029
116.2340,1008,-1.0019,-1.4237,-0.0930,-0.0055
116.2607,1008,-1.0074,-1.4239,-0.0854,-0.0076
116.2874,1008,-1.0106,-1.4269,-0.0706,-0.0093
116.3141,1008,-1.0130,-1.4292,-0.0567,-0.0119
116.3407,1008,-1.0159,-1.4314,-0.0476,-0.0143
116.3674,1008,-1.0151,-1.4330,-0.0367,-0.0154
116.3941,1008,-1.0135,-1.4343,-0.0243,-0.0171
116.4208,1008,-1.0145,-1.4357,-0.0242,-0.0171
116.4475,1008,-1.0126,-1.4192,-0.0160,-0.0219
116.4741,1008,-1.0104,-1.4053,-0.0075,-0.0269
116.5008,1008,-1.0109,-1.4075,-0.0070,-0.0269
116.5275,1008,-1.0075,-1.3932,0.0092,-0.0289
116.5542,1008,-1.0045,-1.3823,0.0409,0.0252
116.5808,1008,-1.0014,-1.3724,0.0647,0.0706
116.6075,1008,-0.9978,-1.3633,0.0777,0.1251
116.6342,1008,-0.9956,-1.3561,0.0796,0.1313
116.6609,1008,-0.9914,-1.3514,0.0745,0.1300
116.6876,1008,-0.9908,-1.3507,0.0760,0.1298
116.7142,1008,-0.9899,-1.3501,0.0804,0.1295
116.7409,1008,-0.9888,-1.3502,0.0823,0.1168
116.7676,1008,-0.9830,-1.3502,0.0957,0.1237
116.7943,1008,-0.9822,-1.3520,0.0922,0.0903
116.8210,1008,-0.9829,-1.3557,0.0949,0.0512
116.8476,1008,-0.9830,-1.3602,0.0987,0.0258
116.8743,1008,-0.9837,-1.3658,0.0927,0.0142
116.9010,1008,-0.9781,-1.3703,0.0986,0.0139
116.9277,1008,-0.9730,-1.3742,0.1037,0.0136
116.9543,1008,-0.9689,-1.3784,0.1063,0.0129
116.9810,1008,-0.9709,-1.3863,0.0944,0.0114
117.0077,1008,-0.9729,-1.3943,0.0806,-0.0123
117.0344,1008,-0.9757,-1.4035,0.0823,-0.0694
117.0611,1008,-0.9740,-1.4139,0.0787,-0.0697
117.0877,1008,-0.9725,-1.4249,0.0721,-0.0669
117.1144,1008,-0.9708,-1.4357,0.0596,-0.0633
117.1411,1008,-0.9757,-1.4476,0.0410,-0.0672
117.1678,1008,-0.9805,-1.4591,0.0175,-0.0966
117.1944,1008,-0.9862,-1.4713,0.0043,-0.1333
117.2211,1008,-0.9875,-1.4833,-0.0141,-0.1673
117.2478,1008,-0.9883,-1.4950,-0.0175,-0.1672
117.2745,1008,-0.9894,-1.5059,-0.0218,-0.1662
117.3012,1008,-0.9908,-1.5163,-0.0286,-0.1637
117.3278,1008,-0.9914,-1.5257,-0.0344,-0.1615
117.3545,1008,-0.9932,-1.5343,-0.0450,-0.1579
117.3812,1008,-0.9950,-1.5417,-0.0546,-0.1548
117.4079,1008,-1.0017,-1.5515,-0.0594,-0.1553
117.4345,1008,-1.0070,-1.5600,-0.0734,-0.1580
117.4612,1008,-1.0117,-1.5674,-0.0744,-0.1578
117.4879,1008,-1.0155,-1.5738,-0.0779,-0.1650
117.5146,1008,-1.0192,-1.5805,-0.0824,-0.1742
117.5413,1008,-1.0225,-1.5864,-0.0881,-0.1809
117.5679,1008,-1.0256,-1.5924,-0.0907,-0.1854
117.5946,1008,-1.0281,-1.5972,-0.0913,-0.1866
117.6213,1008,-1.0303,-1.6015,-0.0903,-0.1858
117.6480,1008,-1.0331,-1.6053,-0.0927,-0.1953
117.6746,1008,-1.0355,-1.6083,-0.0948,-0.2031
117.7013,1008,-1.0379,-1.6107,-0.0965,-0.2030
117.7280,1008,-1.0364,-1.6099,-0.0933,-0.2054
117.7547,1008,-1.0346,-1.6084,-0.0872,-0.2090
117.7814,1008,-1.0333,-1.6080,-0.0806,-0.2125
117.8080,1008,-1.0325,-1.6066,-0.0753,-0.2139
117.8347,1008,-1.0325,-1.6051,-0.0715,-0.2140
117.8614,1008,-1.0328,-1.6046,-0.0692,-0.2145
117.8881,1008,-1.0338,-1.6039,-0.0682,-0.2145
117.9148,1008,-1.0355,-1.6029,-0.0688,-0.2146
117.9414,1008,-1.0370,-1.6020,-0.0694,-0.2146
117.9681,1008,-1.0384,-1.5951,-0.0675,-0.2146
117.9948,1008,-1.0374,-1.5852,-0.0678,-0.2090
118.0215,1008,-1.0293,-1.6196,-0.0222,-0.1989
118.0482,1008,-1.0222,-1.6012,0.0021,-0.2006
118.0748,1008,-1.0043,-1.5778,0.0541,-0.1677
118.1015,1008,-0.9838,-1.5576,0.0825,-0.1578
118.1282,1008,-0.9626,-1.5393,0.1182,-0.1474
118.1549,1008,-0.9369,-1.5171,0.1856,-0.1127
118.1815,1008,-0.9122,-1.4968,0.2050,-0.1189
118.2082,1008,-0.7690,-1.3354,0.2074,-0.1217
118.2349,1008,-0.7631,-1.3441,0.1915,-0.1603
118.2616,1008,-0.7585,-1.3525,0.1777,-0.1808
118.2882,1008,-0.7548,-1.3601,0.1642,-0.1924
118.3149,1008,-0.7519,-1.3669,0.1506,-0.1986
118.3416,1008,-0.7497,-1.3728,0.1366,-0.2011
118.3683,1008,-0.7488,-1.3798,0.1189,-0.1986
118.3949,1008,-0.7490,-1.3846,0.1019,-0.1976
118.4216,1008,-0.7507,-1.3892,0.0819,-0.1953
118.4483,1008,-0.7526,-1.3932,0.0625,-0.1912
118.4750,1008,-0.7561,-1.3950,0.0414,-0.1871
118.5016,1008,-0.7604,-1.3961,0.0201,-0.1815
118.5283,1008,-0.7650,-1.3978,-0.0013,-0.1753
118.5550,1008,-0.7703,-1.3989,-0.0227,-0.1678
118.5817,1008,-0.7875,-1.4101,-0.0499,-0.1470
118.6083,1008,-0.8031,-1.4194,-0.0758,-0.1263
118.6350,1008,-0.8173,-1.4271,-0.0998,-0.1064
118.6617,1008,-0.8305,-1.4338,-0.1198,-0.0893
118.6884,1008,-0.8420,-1.4389,-0.1211,-0.0881
118.7151,1008,-0.8519,-1.4434,-0.1225,-0.0873
118.7417,1008,-0.8611,-1.4477,-0.1239,-0.0870
118.7684,1008,-0.8696,-1.4519,-0.1255,-0.0871
118.7951,1008,-0.8766,-1.4552,-0.1264,-0.0866
118.8218,1008,-0.8836,-1.4588,-0.1280,-0.0872
118.8484,1008,-0.8900,-1.4618,-0.1298,-0.0870
118.8751,1008,-0.8952,-1.4648,-0.1303,-0.0880
118.9018,1008,-0.8997,-1.4674,-0.1305,-0.0887
118.9285,1008,-0.9037,-1.4697,-0.1304,-0.0892
118.9552,1008,-0.9072,-1.4718,-0.1301,-0.0895
118.9818,1008,-0.9104,-1.4734,-0.1298,-0.0889
119.0085,1008,-0.9132,-1.4747,-0.1291,-0.0881
119.0352,1008,-0.9156,-1.4759,-0.1281,-0.0870
119.0619,1008,-0.9177,-1.4769,-0.1267,-0.0858
119.0886,1008,-0.9195,-1.4778,-0.1251,-0.0845
119.1152,1008,-0.9212,-1.4783,-0.1234,-0.0822
119.1419,1008,-0.9226,-1.4787,-0.1214,-0.0799
119.1686,1008,-0.9233,-1.4787,-0.1188,-0.0777
119.1953,1008,-0.9238,-1.4787,-0.1159,-0.0754
119.2219,1008,-0.9247,-1.4789,-0.1133,-0.0729
119.2486,1008,-0.9255,-1.4790,-0.1104,-0.0704
119.2753,1008,-0.9255,-1.4788,-0.1070,-0.0680
119.3020,1008,-0.9260,-1.4788,-0.1038,-0.0655
119.3287,1008,-0.9258,-1.4785,-0.1000,-0.0631
119.3553,1008,-0.9256,-1.4782,-0.0962,-0.0607
119.3820,1008,-0.9248,-1.4776,-0.0916,-0.0584
119.4087,1008,-0.9251,-1.4775,-0.0882,-0.0559
119.4354,1008,-0.9246,-1.4772,-0.0842,-0.0536
119.4620,1008,-0.9237,-1.4765,-0.0795,-0.0513
